Provincia,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G
JUJUY,Libertad,138,0,0,0,0,0,0,0,0,0
JUJUY,Libertador General San Martín (Est. Ledesma),46642,1,1,0,1,1,1,1,1,1
JUJUY,Maíz Negro,0,0,0,0,0,0,0,0,0,0
JUJUY,Paulina,429,0,0,0,0,0,0,0,0,0
JUJUY,Pueblo Ledesma,0,0,0,0,0,0,0,0,1,1
JUJUY,Yuto,6301,0,0,0,0,0,1,0,1,1
JUJUY,Carahunco,162,1,0,0,0,0,0,1,0,0
JUJUY,Centro Forestal,402,1,0,0,0,0,0,1,0,0
JUJUY,Mina 9 de Octubre,0,0,0,0,0,0,0,0,0,0
JUJUY,Palpalá (Est. Gral. Manuel N. Savio),50183,1,1,0,1,1,1,1,1,1
JUJUY,Rio Blanco,0,0,0,0,0,0,0,0,1,1
JUJUY,Casa Colorada,59,0,0,0,0,0,0,0,0,0
JUJUY,Coyaguaima,83,0,0,0,1,0,0,0,0,0
JUJUY,Lagunillas de Farallón,264,0,0,0,0,0,0,0,0,0
JUJUY,Liviara,46,0,0,0,0,1,0,0,0,0
JUJUY,Loma Blanca,134,0,0,0,0,1,0,0,0,0
JUJUY,Nuevo Pirquitas,672,0,0,0,1,1,0,1,0,0
JUJUY,Orosmayo,82,0,0,0,1,0,0,0,0,0
MISIONES,Santa Ana,4985,1,0,0,0,0,0,1,1,1
MISIONES,Barrio Nuevo Garupa,375,0,0,0,0,0,0,0,0,0
MISIONES,Garupá,13595,1,1,0,1,0,1,1,1,1
MISIONES,Nemesio Parma,960,0,0,0,0,0,1,0,1,1
MISIONES,Posadas,275028,1,1,0,1,1,1,1,1,1
MISIONES,Posadas (Extensión),0,0,0,0,0,0,0,0,1,1
MISIONES,Barra Concepción,39,0,0,0,0,0,0,0,0,0
MISIONES,Concepción de la Sierra,6332,0,1,0,1,1,1,1,1,1
MISIONES,La Corita,279,0,1,0,0,0,0,0,0,1
MISIONES,Santa María,199,0,0,0,0,0,0,0,0,0
MISIONES,9 de Julio,339,0,0,0,0,0,0,1,0,0
MISIONES,9 de Julio Kilómetro 20,1528,0,0,0,0,0,0,0,0,1
MISIONES,Colonia Victoria,1461,1,0,0,0,0,0,1,0,0
MISIONES,Eldorado,57323,1,0,0,0,1,0,1,1,1
MISIONES,María Magdalena,2525,0,0,0,0,0,0,1,0,1
SALTA,Cachi,2616,0,0,0,1,1,1,1,1,1
SALTA,Payogasta,532,0,0,0,0,0,1,1,0,1
SALTA,Cafayate,13698,1,0,0,1,1,1,1,1,1
SALTA,Tolombón,300,0,0,0,0,0,0,0,0,1
SALTA,Atocha,730,0,0,0,1,0,1,0,1,1
SALTA,El Tipal - La Almudena,0,0,0,0,0,1,1,0,1,1
SALTA,La Ciénaga y Barrio San Rafael,5342,0,0,0,0,0,1,0,0,1
SALTA,Las Costas,442,0,0,0,0,0,1,0,1,0
SALTA,Salta,520683,1,1,1,1,1,1,1,1,1
SALTA,Villa San Lorenzo,7004,1,1,0,1,1,1,1,1,1
SALTA,Barrio El Congreso,0,0,0,0,1,0,0,0,0,1
SALTA,Barrio Las Tunas,0,0,0,0,1,0,0,0,0,1
SALTA,Barrio Los Olmos,0,0,0,0,0,0,0,0,0,0
SALTA,Barrio Los Pinares,0,1,0,0,1,0,1,0,0,0
SAN LUIS,La Ribera,0,0,0,0,0,0,0,0,1,1
SAN LUIS,Las Isletas,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Lavaisse,68,0,0,0,0,0,1,0,0,0
SAN LUIS,Liborio Luna,0,0,0,0,0,0,0,0,1,1
SAN LUIS,Nación Ranquel,57,0,0,0,0,0,0,0,0,0
SAN LUIS,Rio Quinto,0,0,0,0,0,0,0,0,0,0
SAN LUIS,San José del Morro,91,0,0,0,0,0,1,0,0,0
SAN LUIS,Villa Mercedes,111391,1,1,1,1,0,1,1,1,1
SAN LUIS,Villa Reynolds,647,0,0,0,0,0,0,0,1,1
SAN LUIS,Villa Salles,76,0,0,0,0,0,1,0,0,0
SAN LUIS,Anchorena,631,0,0,1,0,0,1,1,0,1
SAN LUIS,Arizona,1040,0,0,1,0,0,1,1,0,1
SAN LUIS,Bagual,230,0,0,0,0,0,1,1,0,0
SAN LUIS,Batavia,349,0,0,0,0,1,1,1,0,0
SAN LUIS,Buena Esperanza,2933,0,0,0,0,1,1,1,0,1
SAN LUIS,Fortín El Patria,480,0,0,0,0,0,1,1,0,1
SAN LUIS,Fortuna,82,0,0,1,0,0,1,1,0,0
SAN LUIS,La Maroma,14,0,0,0,0,1,0,0,0,0
SAN LUIS,Los Overos,24,0,0,0,0,0,0,0,0,0
SANTA FE,Hughes,4598,0,0,0,1,0,0,1,1,1
SANTA FE,La Chispa,352,0,0,0,0,0,1,1,0,0
SANTA FE,Labordeboy,928,1,0,0,0,0,1,1,0,1
SANTA FE,Lazzarino,350,0,0,0,0,0,0,0,0,1
SANTA FE,Maggiolo,1701,1,0,0,0,0,1,1,1,1
SANTA FE,María Teresa,3523,1,1,0,0,0,1,1,1,1
SANTA FE,Melincué (Est. San Urbano),2139,0,0,0,0,0,1,1,1,1
SANTA FE,Miguel Torres,373,0,1,0,0,0,0,0,0,0
SANTA FE,Murphy,3630,0,0,0,1,0,0,1,1,1
SANTA FE,Rufino,18727,1,0,0,1,0,0,1,1,1
SANTA FE,San Eduardo,928,1,0,0,0,0,0,1,0,1
SANTA FE,San Francisco de Santa Fe,279,0,0,0,1,1,0,1,0,1
SANTA FE,Colonia Médici,13,0,0,0,0,0,1,0,0,0
SANTA FE,Capitán Bermúdez,29218,1,1,0,1,0,0,1,1,1
SANTA FE,Carcarañá,16277,1,0,0,0,0,0,1,1,1
SANTA FE,Coronel Arnold,857,1,0,0,1,0,0,1,0,1
SANTA FE,Fray Luis Beltrán,15176,1,1,0,1,0,0,1,1,1
SANTA FE,Fuentes,2791,1,0,0,1,0,0,1,1,1
SANTA FE,Luis Palacios (Est. La Salada),836,0,1,0,0,0,1,1,0,1
SANTA FE,Puerto General San Martín,13243,0,0,0,1,1,1,0,1,1
SANTA FE,Pujato,3370,1,0,0,0,0,1,1,1,1
SANTA FE,Ricardone,2570,1,1,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Estación Tacañitas,1060,0,0,0,1,1,1,0,0,1
SANTIAGO DEL ESTERO,La Nena,91,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Los Juríes,3833,0,1,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,Tomás Young,455,0,1,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Lavalle,1554,0,0,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,San Pedro,1997,0,0,0,0,0,1,0,1,1
SANTIAGO DEL ESTERO,El Arenal,54,0,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,El Bobadal,1466,0,0,0,0,1,0,0,0,1
SANTIAGO DEL ESTERO,El Charco,178,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,El Rincón,363,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Gramilla,409,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Isca Yacu,87,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Isca Yacu Semaul,65,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Pozo Hondo,3249,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,San Pedro,264,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,El Colorado,735,0,0,0,0,1,0,0,0,1
SANTIAGO DEL ESTERO,El Cuadrado,143,0,0,0,0,1,1,1,0,0
SANTIAGO DEL ESTERO,Matará,1172,0,0,0,1,1,1,1,0,1
SANTIAGO DEL ESTERO,Suncho Corral,7201,1,0,0,0,1,0,1,1,1
SANTIAGO DEL ESTERO,Vilelas,1723,0,0,0,0,1,1,0,0,1
SANTIAGO DEL ESTERO,Yuchán,536,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Villa San Martín (Est. Loreto),10996,0,0,0,0,1,1,0,1,1
SANTIAGO DEL ESTERO,Villa Unión,510,0,1,0,0,1,0,0,0,1
SANTIAGO DEL ESTERO,Aerolito,249,0,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,Alhuampa,471,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Hasse,347,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Hernán Mejía Miraval,156,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Las Tinajas,1624,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Libertad,153,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Lilo Viejo,416,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Patay,232,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Pueblo Pablo Torelo (Est. Otumpa),439,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Quimilí,15052,1,1,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Roversi,185,0,0,0,0,1,0,0,0,0
TIERRA DEL FUEGO,Laguna Escondida,129,0,0,0,0,1,0,0,1,1
TIERRA DEL FUEGO,Ushuaia,56593,1,1,1,1,1,1,1,1,1
TUCUMAN,7 de Abril,492,0,0,0,0,1,0,0,0,0
TUCUMAN,Barrio San Jorge,394,0,0,0,0,0,0,0,0,1
TUCUMAN,El Chañar,2395,0,0,0,0,0,0,1,1,1
TUCUMAN,El Naranjo,238,0,0,0,0,0,0,0,0,0
TUCUMAN,Garmendia,3059,0,0,0,0,0,0,1,0,1
TUCUMAN,La Ramada,1409,0,0,0,0,0,0,1,1,1
TUCUMAN,Macomitas,481,0,0,0,0,0,0,0,1,1
TUCUMAN,Piedrabuena,471,0,0,0,0,0,0,0,1,1
TUCUMAN,Villa Benjamín Aráoz,1409,0,0,0,0,0,0,1,0,1
TUCUMAN,Villa Burruyacú,2168,0,0,0,0,1,0,0,0,1
TUCUMAN,Villa Padre Monti,200,0,0,0,0,0,0,1,0,0
TUCUMAN,Santa Lucía,5704,1,0,0,0,0,1,1,0,1
TUCUMAN,Sargento Moya,575,0,0,0,0,0,1,0,0,0
TUCUMAN,Soldado Maldonado,805,0,0,0,0,0,0,0,0,0
TUCUMAN,Teniente Berdina,907,0,0,0,0,0,1,0,0,0
TUCUMAN,Villa Quinteros,4240,1,0,0,0,0,1,1,1,1
TUCUMAN,Aguilares,32908,1,0,0,0,0,0,1,1,1
TUCUMAN,Ingenio Santa Barbara,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Los Sarmientos,3010,1,0,0,0,0,0,1,0,0
TUCUMAN,Río Chico,758,0,0,0,0,0,0,0,0,0
TUCUMAN,Santa Ana,7871,1,0,0,0,0,0,1,0,1
TUCUMAN,Villa Clodomiro Hileret,699,0,0,0,0,0,0,0,0,0
TUCUMAN,Atahona,399,0,0,0,0,0,0,0,1,1
TUCUMAN,Monteagudo,880,0,0,0,0,0,0,0,1,1
TUCUMAN,Nueva Trinidad,214,0,0,0,0,0,0,0,0,0
TUCUMAN,Santa Cruz,187,0,0,0,0,0,0,0,0,0
TUCUMAN,Simoca,8351,0,0,0,0,0,1,1,1,1
TUCUMAN,Villa Chicligasta,291,0,0,0,0,0,0,0,0,0
TUCUMAN,Amaicha del Valle,1327,0,0,0,1,1,1,1,1,1
TUCUMAN,Colalao del Valle,632,0,0,0,0,0,1,1,0,1
TUCUMAN,San Miguel de Tucumán (Est. Tucumán),548866,1,1,1,1,1,1,1,1,1
TUCUMAN,Alpachiri,1838,0,0,0,0,0,0,0,1,1
TUCUMAN,Alto Verde,2341,0,0,0,0,0,0,1,0,1
TUCUMAN,Arcadia,2072,1,0,0,0,0,0,1,0,0
TUCUMAN,Concepción,49782,1,1,0,0,0,0,1,1,1
TUCUMAN,Iltico,466,0,0,0,0,0,0,0,0,1
TUCUMAN,La Trinidad,4274,1,0,0,0,0,0,1,1,1
TUCUMAN,Medina,1549,0,0,0,0,0,0,0,0,0
TUCUMAN,San Roque,593,0,0,0,0,0,0,0,0,0
TUCUMAN,Alderetes,41947,1,1,0,1,0,0,0,1,1
TUCUMAN,Banda del Río Salí,63226,1,1,0,1,0,1,0,1,1
TUCUMAN,Barrio Aeropuerto,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Colombres,5086,0,0,0,0,0,0,1,1,1
TUCUMAN,Colonia Mayo - Barrio La Milagrosa,909,0,0,0,0,0,0,0,0,0
TUCUMAN,El Bracho,613,0,0,0,0,0,1,1,1,1
TUCUMAN,El Corte,0,0,0,0,0,0,0,0,0,1
TUCUMAN,El Paraiso,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Ex Ingenio Esperanza,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Ex Ingenio Los Ralos,0,0,0,0,0,0,0,0,0,0
TUCUMAN,Ex Ingenio Lujan,0,0,0,0,0,0,0,0,0,0
TUCUMAN,Ingenio La Florida,0,0,0,0,0,0,0,0,1,1
TUCUMAN,La Florida,5959,1,0,0,0,0,1,1,1,1
TUCUMAN,Las Cejas,1826,0,0,0,0,0,0,0,1,1
TUCUMAN,Lastenia,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Lastenia,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Los Gutierrez,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Los Ralos,9429,0,0,0,0,0,1,1,0,0
TUCUMAN,Pacará,830,0,0,0,0,0,1,0,0,0
TUCUMAN,Ranchillos,6892,0,0,0,0,0,1,1,1,1
TUCUMAN,San Andrés,3153,1,0,0,1,0,0,1,0,1
TUCUMAN,Villa Recaste,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Villa Tercera,0,0,0,0,0,0,0,0,0,0
TUCUMAN,Barrio Casa Rosada,1141,0,0,0,0,0,0,0,0,1
TUCUMAN,Campo de Herrera,890,0,0,0,0,0,0,0,0,1
TUCUMAN,Ex Ingenio Nueva Baviera,0,0,0,0,0,0,0,0,1,1
SANTIAGO DEL ESTERO,Colonia Dora,3364,1,1,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Herrera,1894,0,1,0,0,1,0,1,1,1
SANTIAGO DEL ESTERO,Icaño,1975,0,1,0,0,1,1,1,0,1
SANTIAGO DEL ESTERO,Lugones,1222,0,1,0,0,1,0,1,1,1
SANTIAGO DEL ESTERO,Real Sayana,1412,0,1,0,0,0,0,0,1,1
SANTIAGO DEL ESTERO,Villa Mailín,1061,0,0,0,0,1,1,0,0,1
SANTIAGO DEL ESTERO,Abra Grande,138,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Antajé,210,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Ardiles,203,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Cañada Escobar,269,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Chaupi Pozo,382,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Clodomira,9661,0,0,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Huyamampa,130,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,La Aurora,736,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,La Banda,106441,0,1,0,0,1,1,0,0,1
SANTA FE,Calchaquí,9651,1,0,0,0,1,1,1,1,1
SANTA FE,Cañada Ombú,518,0,0,0,0,1,1,1,0,1
SANTA FE,Colmena,141,0,0,0,0,1,0,0,0,0
SANTA FE,Fortín Olmos,1991,0,0,0,0,1,1,1,0,1
SANTA FE,Garabato,995,0,0,0,0,0,1,1,0,1
SANTA FE,Golondrina,563,0,0,0,0,0,1,1,0,1
SANTA FE,Intiyaco,1132,0,0,0,0,1,1,1,0,1
SANTA FE,Kilómetro 115,182,0,0,0,0,0,1,0,0,0
SANTA FE,La Gallareta,2189,0,0,0,0,0,1,1,0,1
SANTA FE,Los Amores,1052,0,0,0,0,0,1,1,0,1
SANTA FE,Margarita,3534,0,1,0,0,1,1,1,1,1
SANTA FE,Paraje 29,185,0,0,0,0,1,1,0,0,0
SANTA FE,Pozo de los Indios,440,0,0,0,0,1,1,0,0,0
SANTA FE,Pueblo Santa Lucía,185,0,0,0,0,0,1,0,0,1
SANTA FE,Tartagal (Est. El Tajamar),1599,0,0,0,0,0,1,0,0,1
SANTA FE,Toba,266,0,0,0,0,1,1,0,0,0
SANTA FE,Vera (Est. Gobernador Vera),19185,1,0,0,0,0,1,1,1,1
SANTIAGO DEL ESTERO,Argentina,64,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Casares,122,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Malbrán,1098,1,0,0,0,1,0,1,1,1
SANTIAGO DEL ESTERO,Villa General Mitre (Est. Pinto),4678,0,1,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Campo Gallo,6222,0,0,0,1,1,1,1,0,1
SANTIAGO DEL ESTERO,Coronel Manuel L. Rico,78,0,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,Donadeu,559,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Sachayoj,2777,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,Santos Lugares,313,0,0,0,1,0,1,0,0,0
SANTIAGO DEL ESTERO,Estación Atamisqui,418,0,0,0,1,1,0,0,0,1
SANTIAGO DEL ESTERO,Medellín,565,0,0,0,1,1,1,0,0,0
SANTIAGO DEL ESTERO,Villa Atamisqui,3289,0,0,0,1,1,1,1,1,1
SANTA FE,Berna,629,0,0,0,0,0,1,1,0,1
SANTA FE,El Araza,550,0,0,0,0,0,1,1,0,1
SANTA FE,El Rabón,865,0,1,0,0,1,1,0,0,1
SANTA FE,Florencia,5982,1,1,0,0,1,1,1,1,1
SANTA FE,Guadalupe Norte,654,1,0,0,0,0,0,1,0,1
SANTA FE,Ingeniero Chanourdie,319,0,0,0,0,1,1,1,0,0
SANTA FE,La Isleta,210,0,0,0,0,1,0,0,0,0
SANTA FE,La Sarita,483,0,0,0,0,0,1,1,0,1
SANTA FE,Lanteri,907,0,0,0,0,0,1,1,1,1
SANTA FE,Las Garzas,1123,1,0,0,0,0,0,1,0,1
SANTA FE,Las Toscas,10838,1,1,0,0,1,1,1,1,1
SANTA FE,Los Laureles,364,0,0,0,0,0,0,1,0,1
SANTA FE,Malabrigo,6734,1,1,0,0,0,1,1,1,1
SANTA FE,Paraje San Manuel,164,0,0,0,0,1,0,1,0,0
SANTIAGO DEL ESTERO,La Dársena,1152,0,0,0,0,0,0,0,1,1
SANTIAGO DEL ESTERO,Los Quiroga,1065,0,0,0,0,1,1,0,0,1
SANTIAGO DEL ESTERO,Los Soria,224,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Simbolar,2344,0,0,0,0,1,0,1,0,1
SANTIAGO DEL ESTERO,Tramo 16,637,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Tramo 20,116,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Bandera,6536,0,1,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Cuatro Bocas,115,0,0,0,0,1,1,1,0,0
SANTIAGO DEL ESTERO,Fortín Inca,487,1,0,0,0,1,1,1,0,0
SANTIAGO DEL ESTERO,Guardia Escolta,894,1,1,0,0,1,1,1,0,1
SANTIAGO DEL ESTERO,El Deán,655,0,0,0,0,0,0,0,1,1
SANTIAGO DEL ESTERO,El Mojón,85,0,0,0,0,1,1,0,0,0
SANTIAGO DEL ESTERO,El Zanjón,2290,0,0,0,0,1,1,0,0,0
SANTIAGO DEL ESTERO,Los Cardozos,165,0,0,0,1,0,1,0,0,0
SANTIAGO DEL ESTERO,Maco,550,0,0,0,0,0,1,0,1,1
SANTIAGO DEL ESTERO,Maquito,84,0,0,0,0,1,1,0,1,1
SANTIAGO DEL ESTERO,Morales,204,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Puesto de San Antonio,84,0,0,0,0,0,0,0,0,1
SANTA FE,San Gregorio,4291,1,0,0,1,0,1,1,1,1
SANTA FE,Sancti Spiritu,3433,1,0,0,0,1,1,1,1,1
SANTA FE,Santa Isabel,4266,1,0,0,1,1,0,1,1,1
SANTA FE,Teodelina,5933,0,1,0,0,0,1,1,1,1
SANTA FE,Venado Tuerto,75437,1,1,0,1,0,1,1,1,1
SANTA FE,Villa Cañás,8821,1,1,0,1,1,1,1,1,1
SANTA FE,Wheelwright,5733,0,0,0,1,1,1,1,1,1
SANTA FE,Arroyo Ceibal,622,0,0,0,0,0,1,1,0,1
SANTA FE,Avellaneda (Est. Ewald),23341,1,1,0,1,0,1,1,1,1
SANTA FE,Felicia,1788,0,0,0,0,0,1,1,1,1
SANTA FE,Franck,5109,1,0,0,1,0,1,1,1,1
SANTA FE,Grutly,545,1,0,0,0,0,1,1,0,1
SANTA FE,Hipatia,310,0,0,0,0,0,1,0,0,0
SANTA FE,Humboldt,3999,1,0,0,1,0,1,1,1,1
SANTA FE,Jacinto L. Aráuz,106,0,0,0,0,0,0,0,0,0
SANTA FE,La Pelada,1037,0,0,0,0,0,1,1,0,1
SANTA FE,Las Tunas,360,1,1,0,1,1,0,1,1,1
SANTA FE,María Luisa,579,0,0,0,0,0,1,1,0,1
SANTA FE,Matilde,754,1,0,0,0,0,1,1,0,1
SANTA FE,Nuevo Torino,425,1,0,0,0,0,1,0,0,1
SANTA FE,Pilar,4705,1,0,0,1,0,1,1,1,1
SANTA FE,Plaza Matilde,29,0,0,0,0,0,0,0,0,0
SANTA FE,Progreso,2118,0,0,0,0,0,1,1,1,1
SANTA FE,Providencia,663,0,0,0,0,0,1,1,0,1
SANTA FE,Santa Fe,391164,1,1,1,1,1,1,1,1,1
SANTA FE,Santo Tomé,65684,1,1,0,1,0,1,0,1,1
SANTA FE,Sauce Viejo,7953,1,0,0,1,0,1,1,1,1
SANTA FE,Villa Adelina,0,0,0,0,0,0,0,0,1,1
SANTA FE,Villa Laura (Est. Constituyentes),268,0,0,0,0,0,0,0,0,1
SANTA FE,Cavour,137,0,0,0,0,1,1,1,0,0
SANTA FE,Cululú,97,0,0,0,0,0,1,1,0,0
SANTA FE,Elisa,1490,1,0,0,0,0,1,1,0,1
SANTA FE,Empalme San Carlos,125,0,0,0,0,0,1,1,0,1
SANTA FE,Esperanza,40145,1,1,0,1,1,1,1,1,1
SANTA FE,Correa,5792,1,1,0,1,0,1,1,1,1
SANTA FE,Larguía,54,0,0,0,0,0,1,0,0,0
SANTA FE,Lucio V. López,485,0,1,0,0,0,1,1,0,1
SANTA FE,Oliveros,3800,1,0,0,1,0,0,0,1,1
SANTA FE,Pueblo Andino,1784,0,1,0,0,0,1,1,1,1
SANTA FE,Salto Grande,1944,1,0,0,0,0,1,1,1,1
SANTA FE,Serodino,3263,1,0,0,1,0,1,1,0,1
SANTA FE,Totoras,9054,1,0,0,1,0,1,1,1,1
SANTA FE,Villa Eloísa,2820,1,0,0,1,0,0,1,1,1
SANTA FE,Villa La Rivera (Oliveros),82,0,0,0,0,0,1,0,0,0
SANTA FE,Villa La Rivera (Pueblo Andino),326,0,0,0,0,0,1,0,0,0
SANTA FE,Angel Gallardo,856,0,0,0,0,0,1,0,1,1
SANTA FE,Arroyo Aguiar,751,1,0,0,0,0,1,1,0,1
SANTA FE,Arroyo Leyes,2420,0,1,0,1,0,1,0,0,1
SANTA FE,Cabal,54,0,0,0,0,0,1,0,0,0
SAN LUIS,Juana Koslay,12467,1,0,1,0,0,1,1,0,0
SAN LUIS,La Punta,13182,0,0,0,1,0,0,0,1,1
SAN LUIS,Las Barrancas,0,0,0,0,0,0,1,0,0,0
SAN LUIS,Las Chacras,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Los Algarrobos Blancos,0,0,0,0,0,0,0,0,1,1
SAN LUIS,Mosmota,9,0,0,0,0,0,0,0,0,0
SAN LUIS,Potrero de los Funes,1698,0,0,0,0,0,1,1,1,1
SAN LUIS,Pozo Del Carril,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Salinas del Bebedero,76,0,0,0,0,0,1,1,0,0
SAN LUIS,San Jerónimo,330,0,0,0,0,0,1,0,0,0
SAN LUIS,San Luis,169947,1,0,1,1,1,1,1,1,1
SAN LUIS,San Roque,0,0,0,0,0,0,0,0,1,1
SAN LUIS,Santa Rosa,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Varela,0,0,0,0,0,0,1,0,0,0
SAN LUIS,Zanjitas,201,0,0,0,0,0,1,0,0,0
SAN LUIS,Barranca Alta,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Cabeza De Novillo,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Casa De Los Tigres,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Estanquito,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Paraguay,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Paraiso,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Puesto,0,0,0,0,0,0,1,0,0,0
SAN LUIS,La Cocha,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Merlo,17084,1,1,0,1,0,1,1,1,1
SAN LUIS,Ojo Del Rio,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Santa Ana,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Santa Rosa del Conlara,5511,1,0,0,0,0,1,1,1,1
SAN LUIS,Talita,50,0,0,0,0,1,1,0,0,0
SAN LUIS,Alto Pelado,119,0,0,0,0,0,1,0,0,0
SAN LUIS,Alto Pencoso,272,0,0,0,1,0,1,0,0,1
SAN LUIS,Balde,589,0,0,0,0,1,1,0,0,1
SAN LUIS,Beazley,957,0,0,0,0,0,1,0,0,0
SAN LUIS,Boca Del Tigre,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Cazador,100,0,0,0,0,0,1,0,0,0
SAN LUIS,Cerro Colorado,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Charlone,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Chosmes,47,0,0,0,0,0,1,0,1,1
SAN LUIS,CRUZ DE PIEDRA,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Daniel Donovan,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Desaguadero,96,0,0,0,1,0,1,0,0,0
SAN LUIS,El Charabon,0,0,0,0,0,0,0,0,0,0
SAN LUIS,El Chorrillo,0,0,0,0,0,0,0,0,1,1
SAN LUIS,El Volcán,1775,0,0,0,0,0,1,1,0,0
SAN LUIS,Estancia Grande,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Jarilla,46,0,0,0,0,0,1,0,0,0
SAN LUIS,Juan W. Gez,0,0,0,0,0,0,0,0,0,0
SALTA,Pacará,217,0,0,0,0,0,0,0,0,0
SALTA,Padre Lozano,513,0,0,0,0,0,0,0,0,1
SALTA,Piquirenda,505,0,0,0,1,0,0,0,0,0
SALTA,Profesor Salvador Mazza,18899,1,0,0,1,1,0,1,1,1
SALTA,Recaredo,108,0,0,0,0,0,0,0,0,0
SALTA,Tartagal,63196,1,1,0,1,1,1,1,1,1
SALTA,Tobantirenda,849,0,0,0,1,0,0,0,0,0
SALTA,Tranquitas,1052,0,0,0,0,0,0,0,0,0
SALTA,Yacuy,1686,0,0,0,1,0,0,0,0,1
SALTA,Guachipas,2073,0,0,0,1,1,1,1,0,1
SALTA,Iruya,1523,0,0,0,1,0,1,0,0,0
SALTA,Isla de Cañas,1295,0,0,0,0,0,1,0,0,1
